TOTAL_SIMULATION_CYCLES,NUM_AGGRESSIVE_PRECHARGES,QUEUE_LATENCY,MLP,SUM_COMMITTED,IPC,SUM_OF_EXECUTION_TIMES,WEIGHTED_SPEEDUP,BANK_ACCESS_MEAN,BANK_ACCESS_VARIANCE,CYCLES_PER_REQUEST,READ_WRITE_LATENCY_RATIO,TARGET_RD_request_ratio
72190666.0,5997643.0,242.11424,0.0830805882854717,171282346.0,2.372638396215932,403585695.0,5.590552316001628,749705.375,21.2805570150599,12.03650600742319,2913.8587774607613,0.5535426166579105
228276378.0,5999006.0,500.09103,0.02627957413972987,2011034074.0,8.809645972217064,1363101334.0,5.971276335915931,749875.75,15.240493624760983,38.0523670087377,19022.408934507697,0.5038294677484904
213105878.0,5998865.0,238.15645,0.0281496928019977,2028300606.0,9.51780694664837,1077369828.0,5.055561292401329,749858.125,20.188382788970788,35.52436635924375,8457.352559723406,0.7478274640286121
105632007.0,5210756.0,1124.16207,0.04932932875165384,37026798.0,0.3505263134875398,545748058.0,5.166502781680556,651344.5,15.335606361179547,20.27191582177275,22784.300038989048,0.5006891514398295
64992377.0,5999950.0,247.65243,0.09231774981856718,297733645.0,4.581054867403911,386458869.0,5.946218415738203,749993.75,11.851813976475244,10.832153101257791,2682.31848481806,0.5065723881032342
86653184.0,5999837.0,439.43033,0.06923966002218683,289239006.0,3.33789241950994,513125263.0,5.921597329879996,749979.625,15.753248690345018,14.442589690329184,6345.595485367168,0.9792774370370395
167189018.0,5999988.0,277.55798,0.0358874528469328,976122941.0,5.838439346536505,1001768567.0,5.991832352290029,749998.5,6.633976111699347,27.86489206307102,7731.96864923845,0.507749348832031
844722032.0,5999852.0,262.53524,0.007102753062796875,14864211336.0,17.59657114756065,4283576502.0,5.070989437623665,749981.5,15.259719401199115,140.79047816489341,36910.495511672656,0.5820133563294562
55893266.0,5985972.0,368.69631,0.1070964792073521,43288196.0,0.7744796305157763,333778316.0,5.971708935384094,748246.5,16.261131207467834,9.337375116339775,3442.334326817192,0.6095905560533862
606275162.0,5999428.0,220.022,0.009895553003043855,8135777451.0,13.41928213612023,2794150839.0,4.608717318688375,749928.5,15.668165239846742,101.05549429028726,22211.985533002542,0.7705414582856899
